"Global X MSCI China Materials ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
01/05/2016,11.91,0.22,1.88,0.03,0.25
01/04/2016,11.69,0.00,0.00,-0.06,-0.55
12/31/15,--,--,--,-0.21,-1.73
12/30/15,--,--,--,-0.19,-1.52
12/29/15,--,--,--,-0.03,-0.22
12/28/15,--,--,--,0.08,0.61
12/24/15,--,--,--,-0.12,-0.91
12/23/15,--,--,--,0.09,0.69
12/22/15,--,--,--,-0.03,-0.23
12/21/15,--,--,--,0.19,1.52
12/18/15,--,--,--,-0.11,-0.89
12/17/15,--,--,--,-0.25,-1.96
12/16/15,--,--,--,-0.06,-0.46
12/15/15,--,--,--,0.16,1.29
12/14/15,--,--,--,0.00,-0.03
12/11/15,--,--,--,-0.29,-2.36
12/10/15,--,--,--,-0.09,-0.74
12/9/15,--,--,--,-0.19,-1.49
12/8/15,--,--,--,-0.10,-0.82
12/7/15,--,--,--,-0.03,-0.24
12/4/15,--,--,--,0.17,1.32
12/3/15,--,--,--,-0.28,-2.14
12/2/15,--,--,--,-0.22,-1.69
12/1/15,--,--,--,0.09,0.67
11/30/15,--,--,--,0.12,0.92
11/27/15,--,--,--,-0.02,-0.19
11/25/15,--,--,--,-0.01,-0.05
11/24/15,--,--,--,0.01,0.04
11/23/15,--,--,--,-0.13,-1.00
11/20/15,--,--,--,0.00,-0.03
11/19/15,--,--,--,-0.04,-0.29
11/18/15,--,--,--,0.20,1.59
11/17/15,--,--,--,-0.02,-0.17
11/16/15,--,--,--,0.29,2.22
11/13/15,--,--,--,-0.41,-3.11
11/12/15,--,--,--,-0.39,-2.95
11/11/15,--,--,--,-0.10,-0.72
11/10/15,--,--,--,-0.01,-0.09
11/9/15,--,--,--,-0.08,-0.61
11/6/15,--,--,--,0.17,1.27
11/5/15,--,--,--,0.24,1.73
11/4/15,--,--,--,0.01,0.09
11/3/15,--,--,--,0.29,2.21
11/2/15,--,--,--,0.38,2.87
10/30/15,--,--,--,-0.08,-0.60
10/29/15,--,--,--,0.07,0.52
10/28/15,--,--,--,-0.20,-1.49
10/27/15,--,--,--,0.02,0.15
10/26/15,--,--,--,0.26,1.90
10/23/15,--,--,--,0.47,3.43
10/22/15,--,--,--,0.37,2.73
10/21/15,--,--,--,0.04,0.27
10/20/15,--,--,--,0.06,0.46
10/19/15,--,--,--,-0.04,-0.26
10/16/15,--,--,--,0.12,0.88
10/15/15,--,--,--,0.25,1.83
10/14/15,--,--,--,0.04,0.31
10/13/15,--,--,--,-0.05,-0.36
10/12/15,--,--,--,-0.09,-0.69
10/9/15,--,--,--,0.19,1.43
10/8/15,--,--,--,0.40,3.02
10/7/15,--,--,--,0.13,1.00
10/6/15,--,--,--,0.19,1.51
10/5/15,--,--,--,0.37,2.91
10/2/15,--,--,--,0.28,2.24
10/1/15,--,--,--,0.32,2.62
9/30/15,--,--,--,0.22,1.78
9/29/15,--,--,--,0.18,1.54
9/28/15,--,--,--,-0.26,-2.08
9/25/15,--,--,--,0.11,0.93
9/24/15,--,--,--,0.11,0.84
9/23/15,--,--,--,0.16,1.29
9/22/15,--,--,--,0.00,-0.03
9/21/15,--,--,--,0.17,1.31
9/18/15,--,--,--,-0.18,-1.37
9/17/15,--,--,--,0.32,2.43
9/16/15,--,--,--,0.39,3.04
9/15/15,--,--,--,0.30,2.35
9/14/15,--,--,--,0.17,1.33
9/11/15,--,--,--,0.32,2.50
9/10/15,--,--,--,0.21,1.68
9/9/15,--,--,--,-0.15,-1.18
9/8/15,--,--,--,0.30,2.44
9/4/15,--,--,--,-0.14,-1.20
9/3/15,--,--,--,0.17,1.43
9/2/15,--,--,--,0.08,0.64
9/1/15,--,--,--,-0.22,-1.86
8/31/15,--,--,--,-0.01,-0.11
8/28/15,--,--,--,0.11,0.82
8/27/15,--,--,--,0.16,1.22
8/26/15,--,--,--,0.28,2.28
8/25/15,--,--,--,0.22,1.78
8/24/15,--,--,--,0.08,0.67
8/21/15,--,--,--,-0.36,-2.67
8/20/15,--,--,--,-0.17,-1.24
8/19/15,--,--,--,-0.11,-0.73
8/18/15,--,--,--,0.10,0.71
8/17/15,--,--,--,0.12,0.78
8/14/15,--,--,--,0.11,0.74
8/13/15,--,--,--,0.28,1.85
8/12/15,--,--,--,0.04,0.26
8/11/15,--,--,--,0.04,0.25
8/10/15,--,--,--,0.23,1.49
8/7/15,--,--,--,-0.05,-0.34
8/6/15,--,--,--,-0.03,-0.20
8/5/15,--,--,--,0.02,0.12
8/4/15,--,--,--,0.00,0.02
8/3/15,--,--,--,0.06,0.42
7/31/15,--,--,--,0.08,0.57
7/30/15,--,--,--,0.16,1.09
7/29/15,--,--,--,0.21,1.43
7/28/15,--,--,--,0.19,1.26
7/27/15,--,--,--,-0.15,-1.00
7/24/15,--,--,--,-0.11,-0.68
7/23/15,--,--,--,-0.05,-0.33
7/22/15,--,--,--,0.06,0.35
7/21/15,--,--,--,-0.07,-0.45
7/20/15,--,--,--,0.18,1.13
7/17/15,--,--,--,0.19,1.20
7/16/15,--,--,--,0.30,1.89
7/15/15,--,--,--,0.02,0.13
7/14/15,--,--,--,0.20,1.26
7/13/15,--,--,--,0.27,1.66
7/10/15,--,--,--,0.04,0.28
7/9/15,--,--,--,0.03,0.23
7/8/15,--,--,--,0.10,0.75
7/7/15,--,--,--,0.29,1.98
7/6/15,--,--,--,0.14,0.91
7/2/15,--,--,--,0.19,1.06
7/1/15,--,--,--,0.01,0.08
6/30/15,--,--,--,-0.15,-0.81
6/29/15,--,--,--,-0.21,-1.16
6/26/15,--,--,--,-0.05,-0.25
6/25/15,--,--,--,0.14,0.71
6/24/15,--,--,--,0.06,0.33
6/23/15,--,--,--,0.29,1.53
6/22/15,--,--,--,-0.03,-0.14
6/19/15,--,--,--,0.16,0.86
6/18/15,--,--,--,0.54,2.86
6/17/15,--,--,--,-0.11,-0.59
6/16/15,--,--,--,0.26,1.41
6/15/15,--,--,--,0.14,0.76
6/12/15,--,--,--,-0.08,-0.40
6/11/15,--,--,--,0.27,1.42
6/10/15,--,--,--,0.25,1.33
6/9/15,--,--,--,0.15,0.78
6/8/15,--,--,--,0.13,0.65
6/5/15,--,--,--,0.17,0.88
6/4/15,--,--,--,0.04,0.23
6/3/15,--,--,--,0.35,1.73
6/2/15,--,--,--,-0.19,-0.92
6/1/15,--,--,--,-0.08,-0.36
5/29/15,--,--,--,-0.41,-2.02
5/28/15,--,--,--,0.09,0.46
5/27/15,--,--,--,0.25,1.19
5/26/15,--,--,--,0.05,0.26
5/22/15,--,--,--,0.43,2.14
5/21/15,--,--,--,0.29,1.47
5/20/15,--,--,--,0.28,1.42
5/19/15,--,--,--,0.16,0.82
5/18/15,--,--,--,-0.14,-0.70
5/15/15,--,--,--,0.07,0.34
5/14/15,--,--,--,0.06,0.31
5/13/15,--,--,--,0.08,0.39
5/12/15,--,--,--,0.22,1.11
5/11/15,--,--,--,0.15,0.76
5/8/15,--,--,--,0.24,1.23
5/7/15,--,--,--,0.15,0.79
5/6/15,--,--,--,-0.02,-0.10
5/5/15,--,--,--,0.19,0.92
5/4/15,--,--,--,0.49,2.36
5/1/15,--,--,--,0.51,2.50
4/30/15,--,--,--,0.20,0.98
4/29/15,--,--,--,-0.13,-0.63
4/28/15,--,--,--,0.21,1.03
4/27/15,--,--,--,0.06,0.30
4/24/15,--,--,--,0.05,0.26
4/23/15,--,--,--,-0.13,-0.65
4/22/15,--,--,--,0.26,1.33
4/21/15,--,--,--,0.14,0.73
4/20/15,--,--,--,0.25,1.35
4/17/15,--,--,--,-0.08,-0.40
4/16/15,--,--,--,0.21,1.08
4/15/15,--,--,--,0.18,0.96
4/14/15,--,--,--,0.24,1.20
4/13/15,--,--,--,-0.08,-0.38
4/10/15,--,--,--,0.37,1.87
4/9/15,--,--,--,0.68,3.48
4/8/15,--,--,--,0.34,1.83
4/7/15,--,--,--,0.48,2.89
4/6/15,--,--,--,0.21,1.25
4/2/15,--,--,--,0.24,1.44
4/1/15,--,--,--,0.17,1.08
3/31/15,--,--,--,0.01,0.06
3/30/15,--,--,--,-0.13,-0.81
3/27/15,--,--,--,0.15,1.02
3/26/15,--,--,--,0.05,0.31
3/25/15,--,--,--,-0.06,-0.40
3/24/15,--,--,--,0.06,0.40
3/23/15,--,--,--,0.03,0.21
3/20/15,--,--,--,0.13,0.91
3/19/15,--,--,--,0.06,0.39
3/18/15,--,--,--,0.22,1.47
3/17/15,--,--,--,0.10,0.67
3/16/15,--,--,--,0.17,1.17
3/13/15,--,--,--,0.05,0.34
3/12/15,--,--,--,0.13,0.91
3/11/15,--,--,--,-0.02,-0.14
3/10/15,--,--,--,-0.11,-0.73
3/9/15,--,--,--,0.02,0.13
3/6/15,--,--,--,-0.17,-1.08
3/5/15,--,--,--,0.01,0.05
3/4/15,--,--,--,0.01,0.04
3/3/15,--,--,--,0.01,0.04
3/2/15,--,--,--,0.08,0.54
2/27/15,--,--,--,0.06,0.38
2/26/15,--,--,--,0.01,0.09
2/25/15,--,--,--,0.01,0.04
2/24/15,--,--,--,0.07,0.44
2/23/15,--,--,--,-0.04,-0.30
2/20/15,--,--,--,0.07,0.50
2/19/15,--,--,--,0.03,0.20
2/18/15,--,--,--,0.01,0.07
2/17/15,--,--,--,0.06,0.40
2/13/15,--,--,--,0.05,0.31
2/12/15,--,--,--,0.11,0.72
2/11/15,--,--,--,0.11,0.74
2/10/15,--,--,--,0.12,0.82
2/9/15,--,--,--,0.02,0.14
2/6/15,--,--,--,0.01,0.05
2/5/15,--,--,--,0.16,1.10
2/4/15,--,--,--,0.20,1.36
2/3/15,--,--,--,0.20,1.39
2/2/15,--,--,--,0.17,1.20
1/30/15,--,--,--,-0.08,-0.54
1/29/15,--,--,--,0.16,1.10
1/28/15,--,--,--,-0.14,-0.96
1/27/15,--,--,--,-0.03,-0.18
1/26/15,--,--,--,0.21,1.38
1/23/15,--,--,--,0.19,1.24
1/22/15,--,--,--,0.36,2.39
1/21/15,--,--,--,0.26,1.76
1/20/15,--,--,--,0.09,0.59
1/16/15,--,--,--,0.10,0.70
1/15/15,--,--,--,-0.04,-0.24
1/14/15,--,--,--,-0.04,-0.29
1/13/15,--,--,--,0.16,1.06
1/12/15,--,--,--,0.08,0.50
1/9/15,--,--,--,0.35,2.29
1/8/15,--,--,--,0.39,2.53
1/7/15,--,--,--,0.28,1.78
1/6/15,--,--,--,0.10,0.67
1/5/15,--,--,--,0.04,0.27
1/2/15,--,--,--,-0.11,-0.73
1/1/15,--,--,--,0.33,2.27
