"Global X Uranium ETF",,,,,
Date,"Closing Price","Daily Change","Daily Change %",Premium/Discount,"Premium/Discount %"
09/04/2018,12.49,-0.21,-1.65,-0.12,-0.92
08/31/2018,12.7,-0.01,-0.08,-0.10,-0.80
08/30/2018,12.71,-0.11,-0.86,-0.08,-0.59
08/29/2018,12.82,0.14,1.10,0.03,0.25
08/28/2018,12.68,-0.03,-0.24,-0.09,-0.70
08/27/2018,12.71,0.06,0.47,-0.03,-0.26
08/24/2018,12.65,0.09,0.72,-0.05,-0.41
08/23/2018,12.56,-0.06,-0.48,-0.16,-1.27
08/22/2018,12.62,0.15,1.20,-0.07,-0.57
08/21/2018,12.47,-0.09,-0.72,-0.11,-0.85
08/20/2018,12.56,0.06,0.48,-0.08,-0.67
08/17/2018,12.5,0.07,0.56,-0.08,-0.61
08/16/2018,12.43,0.11,0.89,-0.15,-1.18
08/15/2018,12.32,-0.36,-2.84,-0.21,-1.69
08/14/2018,12.68,0.21,1.68,-0.10,-0.75
08/13/2018,12.47,-0.28,-2.20,-0.12,-0.97
08/10/2018,12.75,-0.16,-1.24,-0.17,-1.29
08/09/2018,12.91,-0.04,-0.31,-0.17,-1.27
08/08/2018,12.95,-0.07,-0.54,-0.10,-0.75
08/07/2018,13.02,-0.09,-0.69,-0.08,-0.59
08/06/2018,13.11,-0.14,-1.06,-0.05,-0.40
08/03/2018,13.25,0.21,1.61,-0.05,-0.34
08/02/2018,13.04,-0.11,-0.84,-0.06,-0.43
08/01/2018,13.15,-0.01,-0.08,0.04,0.29
07/31/2018,13.16,0.09,0.69,0.05,0.35
07/30/2018,13.07,-0.03,-0.23,0.04,0.31
07/27/2018,13.1,-0.27,-2.02,0.05,0.42
07/26/2018,13.37,0.62,4.86,0.21,1.60
07/25/2018,12.75,0.08,0.63,0.00,0.00
07/24/2018,12.67,0.06,0.48,-0.03,-0.20
07/23/2018,12.61,-0.12,-0.94,-0.09,-0.74
07/20/2018,12.73,0.37,2.99,-0.10,-0.81
07/19/2018,12.36,-0.42,-3.29,-0.18,-1.42
07/18/2018,12.78,0.00,0.00,0.10,0.82
07/17/2018,12.78,0.05,0.39,0.01,0.11
07/16/2018,12.73,-0.16,-1.24,-0.06,-0.45
07/13/2018,12.89,0.06,0.47,-0.04,-0.29
07/12/2018,12.83,-0.03,-0.23,-0.03,-0.25
07/11/2018,12.86,-0.19,-1.46,-0.06,-0.43
07/10/2018,13.05,-0.04,-0.31,-0.01,-0.11
07/09/2018,13.09,-0.02,-0.15,0.03,0.22
07/06/2018,13.11,0.18,1.39,0.01,0.08
07/05/2018,12.93,0.05,0.39,-0.04,-0.33
07/03/2018,12.88,0.13,1.02,-0.09,-0.71
07/02/2018,12.75,-0.13,-1.01,-0.06,-0.49
06/29/2018,12.88,0.26,2.06,-0.06,-0.43
06/28/2018,12.62,-0.01,-0.08,-0.12,-0.97
06/27/2018,12.63,-0.18,-1.41,-0.20,-1.52
06/26/2018,12.81,-0.05,-0.39,-0.13,-1.00
06/25/2018,12.86,-0.33,-2.50,-0.24,-1.80
06/22/2018,13.19,0.08,0.61,-0.10,-0.75
06/21/2018,13.11,-0.21,-1.58,-0.01,-0.07
06/20/2018,13.32,0.01,0.08,-0.04,-0.26
06/19/2018,13.31,-0.24,-1.77,0.10,0.78
06/18/2018,13.55,-0.11,-0.81,0.01,0.04
06/15/2018,13.66,-0.35,-2.50,-0.04,-0.26
06/14/2018,14.01,-0.07,-0.50,0.06,0.40
06/13/2018,14.08,-0.15,-1.05,-0.03,-0.21
06/12/2018,14.23,-0.11,-0.77,0.10,0.68
06/11/2018,14.34,0.07,0.49,0.11,0.77
06/08/2018,14.27,0.01,0.07,0.17,1.20
06/07/2018,14.26,-0.44,-2.99,0.05,0.38
06/06/2018,14.7,1.33,9.95,0.17,1.20
06/05/2018,13.37,0.00,0.00,-0.78,-5.49
06/04/2018,13.37,0.00,0.00,-0.37,-2.72
06/01/2018,13.37,-0.15,-1.11,0.09,0.70
05/31/2018,13.52,0.00,0.00,0.38,2.93
05/30/2018,13.52,0.46,3.52,0.14,1.03
05/29/2018,13.06,-0.12,-0.91,-0.20,-1.48
05/25/2018,13.18,-0.13,-0.98,-0.16,-1.16
05/24/2018,13.31,-0.14,-1.04,-0.13,-0.97
05/23/2018,13.45,-0.02,-0.15,0.00,0.00
05/22/2018,13.47,-0.51,-3.65,-0.08,-0.60
05/21/2018,13.98,0.13,0.94,0.07,0.51
05/18/2018,13.85,0.03,0.22,-0.02,-0.12
05/17/2018,13.82,-0.01,-0.07,0.08,0.60
05/16/2018,13.83,0.05,0.36,0.11,0.81
05/15/2018,13.78,-0.27,-1.92,0.05,0.33
05/14/2018,14.05,0.30,2.18,0.07,0.50
05/11/2018,13.75,-0.02,-0.15,-0.06,-0.46
05/10/2018,13.77,0.10,0.73,0.03,0.19
05/09/2018,13.67,0.32,2.40,0.06,0.46
05/08/2018,13.35,-0.44,-3.19,-0.16,-1.22
05/07/2018,13.79,-0.03,-0.22,0.12,0.90
05/04/2018,13.82,-0.11,-0.79,0.12,0.84
05/03/2018,13.93,-0.11,-0.78,0.19,1.36
05/02/2018,14.04,0.44,3.24,0.09,0.65
05/01/2018,13.6,0.28,2.10,0.05,0.36
04/30/2018,13.32,0.04,0.30,0.01,0.06
04/27/2018,13.28,0.28,2.15,0.05,0.34
04/26/2018,13,-0.05,-0.38,-0.13,-0.96
04/25/2018,13.05,-0.05,-0.38,-0.07,-0.57
